165:	1.239845412783E-03
166:	1.248515909538E-03
167:	1.257179304957E-03
168:	1.265833619982E-03
169:	1.274476642720E-03
170:	1.283109886572E-03
171:	1.291731605306E-03
172:	1.300341682509E-03
173:	1.308941747993E-03
174:	1.317527610809E-03
175:	1.326099853031E-03
176:	1.334657659754E-03
177:	1.343200681731E-03
178:	1.351726707071E-03
179:	1.360235502943E-03
180:	1.368727651425E-03
181:	1.377202221192E-03
182:	1.385657698847E-03
183:	1.394093967974E-03
184:	1.402510912158E-03
185:	1.410904224031E-03
186:	1.419277396053E-03
187:	1.427627285011E-03
188:	1.435953192413E-03
189:	1.444256282412E-03
190:	1.452532364056E-03
191:	1.460782019421E-03
192:	1.469006412663E-03
193:	1.477199723013E-03
194:	1.485367305577E-03
195:	1.493503223173E-03
196:	1.501610269770E-03
197:	1.509686000645E-03
198:	1.517730881460E-03
199:	1.525744213723E-03
200:	1.533725182526E-03
201:	1.541671692394E-03
202:	1.549586653709E-03
203:	1.557464129291E-03
204:	1.565307262354E-03
205:	1.573111629114E-03
206:	1.580877345987E-03
207:	1.588601851836E-03
208:	1.596283167601E-03
209:	1.603922341019E-03
210:	1.611513667740E-03
211:	1.619057497010E-03
212:	1.626548590139E-03
213:	1.633984502405E-03
214:	1.641364768147E-03
215:	1.648682053201E-03
216:	1.655934029259E-03
217:	1.663115457632E-03
218:	1.670218887739E-03
219:	1.677237451077E-03
220:	1.684165792540E-03
221:	1.690989360213E-03
222:	1.697705825791E-03
223:	1.704301685095E-03
224:	1.710769603960E-03
225:	1.717095612548E-03
226:	1.723271678202E-03
227:	1.729287789203E-03
228:	1.735137309879E-03
229:	1.740811392665E-03
230:	1.746305497363E-03
231:	1.751614967361E-03
232:	1.756735378876E-03
233:	1.761675346643E-03
234:	1.766441971995E-03
235:	1.771031180397E-03
236:	1.775444718078E-03
237:	1.779688172974E-03
238:	1.783765153959E-03
239:	1.787683693692E-03
240:	1.791454269551E-03
241:	1.795084099285E-03
242:	1.798587036319E-03
243:	1.801972626708E-03
244:	1.805258798413E-03
245:	1.808452769183E-03
246:	1.811574562453E-03
247:	1.814632443711E-03
248:	1.817639917135E-03
249:	1.820608973503E-03
250:	1.823546015657E-03
251:	1.826461288147E-03
252:	1.829365501180E-03
253:	1.832257257774E-03
254:	1.835145056248E-03
255:	1.838031341322E-03
256:	1.840915530920E-03
257:	1.843793666922E-03
258:	1.846668077633E-03
259:	1.849538530223E-03
260:	1.852396177128E-03
261:	1.855247071944E-03
262:	1.858086208813E-03
263:	1.860914402641E-03
264:	1.863731187768E-03
265:	1.866538543254E-03
266:	1.869330415502E-03
267:	1.872112508863E-03
268:	1.874882145785E-03
269:	1.877637463622E-03
270:	1.880380674265E-03
271:	1.883107936010E-03
272:	1.885823439807E-03
273:	1.888522878289E-03
274:	1.891207182780E-03
275:	1.893876236863E-03
276:	1.896533649415E-03
277:	1.899174298160E-03
278:	1.901811105199E-03
279:	1.904438249767E-03
280:	1.907059457153E-03
281:	1.909677172080E-03
282:	1.912293257192E-03
283:	1.914903055876E-03
284:	1.917499001138E-03
285:	1.920076087117E-03
286:	1.922632567585E-03
287:	1.925164950080E-03
288:	1.927676144987E-03
289:	1.930165453814E-03
290:	1.932635903358E-03
291:	1.935084350407E-03
292:	1.937510212883E-03
293:	1.939919195138E-03
294:	1.942308037542E-03
295:	1.944679999724E-03
296:	1.947030774318E-03
297:	1.949362107553E-03
298:	1.951668295078E-03
299:	1.953950850293E-03
300:	1.956207677722E-03
301:	1.958436798304E-03
302:	1.960636116564E-03
303:	1.962807262316E-03
304:	1.964946743101E-03
305:	1.967052696273E-03
306:	1.969126984477E-03
307:	1.971165649593E-03
308:	1.973163103685E-03
309:	1.975118182600E-03
310:	1.977025764063E-03
311:	1.978883054107E-03
312:	1.980681670830E-03
313:	1.982416026294E-03
314:	1.984086120501E-03
315:	1.985683571547E-03
316:	1.987205352634E-03
317:	1.988648436964E-03
318:	1.990013523027E-03
319:	1.991294790059E-03
320:	1.992500387132E-03
321:	1.993625657633E-03
322:	1.994675258175E-03
323:	1.995651982725E-03
324:	1.996555365622E-03
325:	1.997385872528E-03
326:	1.998152351007E-03
327:	1.998852938414E-03
328:	1.999491127208E-03
329:	2.000068314373E-03
330:	2.000584267080E-03
331:	2.001042477787E-03
332:	2.001449000090E-03
333:	2.001801971346E-03
334:	2.002102788538E-03
335:	2.002355176955E-03
336:	2.002560300753E-03
337:	2.002718858421E-03
338:	2.002836670727E-03
339:	2.002913039178E-03
340:	2.002955181524E-03
341:	2.002983354032E-03
342:	2.003007801250E-03
343:	2.003006404266E-03
344:	2.002979628742E-03
345:	2.002925612032E-03
346:	2.002848545089E-03
347:	2.002747729421E-03
348:	2.002627588809E-03
349:	2.002486959100E-03
350:	2.002328634262E-03
351:	2.002158667892E-03
352:	2.001972636208E-03
353:	2.001780085266E-03
354:	2.001576125622E-03
355:	2.001362852752E-03
356:	2.001147484407E-03
357:	2.000930486247E-03
358:	2.000709064305E-03
359:	2.000488573685E-03
360:	2.000267617404E-03
361:	2.000050619245E-03
362:	1.999835483730E-03
363:	1.999625237659E-03
364:	1.999416621402E-03
365:	1.999211963266E-03
366:	1.999012194574E-03
367:	1.998816616833E-03
368:	1.998625928536E-03
369:	1.998438499868E-03
370:	1.998256426305E-03
371:	1.998076913878E-03
372:	1.997901126742E-03
373:	1.997728599235E-03
374:	1.997560029849E-03
375:	1.997390994802E-03
376:	1.997226150706E-03
377:	1.997065264732E-03
378:	1.996903680265E-03
379:	1.996743958443E-03
380:	1.996586564928E-03
381:	1.996426610276E-03
382:	1.996269682422E-03
383:	1.996116014197E-03
384:	1.995958853513E-03
385:	1.995803322643E-03
386:	1.995644764975E-03
387:	1.995483646169E-03
388:	1.995320199057E-03
389:	1.995153026655E-03
390:	1.994985155761E-03
391:	1.994813326746E-03
392:	1.994638005272E-03
393:	1.994462683797E-03
394:	1.994287362322E-03
395:	1.994112273678E-03
396:	1.993937883526E-03
397:	1.993769546971E-03
398:	1.993600744754E-03
399:	1.993444748223E-03
400:	1.993294339627E-03
401:	1.993156969547E-03
402:	1.993040554225E-03
403:	1.992955338210E-03
404:	1.992891076952E-03
405:	1.992852194235E-03
406:	1.992837525904E-03
407:	1.992857549340E-03
408:	1.992928097025E-03
409:	1.993039390072E-03
410:	1.993189333007E-03
411:	1.993382349610E-03
412:	1.993617508560E-03
413:	1.993899466470E-03
414:	1.994227059186E-03
415:	1.994601450861E-03
416:	1.995025435463E-03
417:	1.995501806960E-03
418:	1.996027072892E-03
419:	1.996606588364E-03
420:	1.997252227738E-03
421:	1.997953280807E-03
422:	1.998712308705E-03
423:	1.999531174079E-03
424:	2.000405220315E-03
425:	2.001335378736E-03
426:	2.002322347835E-03
427:	2.003363566473E-03
428:	2.004457637668E-03
429:	2.005607588217E-03
430:	2.006811089814E-03
431:	2.008065814152E-03
432:	2.009374322370E-03
433:	2.010737312958E-03
434:	2.012153388932E-03
435:	2.013629069552E-03
436:	2.015164354816E-03
437:	2.016751794145E-03
438:	2.018395578489E-03
439:	2.020086627454E-03
440:	2.021832158789E-03
441:	2.023627515882E-03
442:	2.025469671935E-03
443:	2.027363749221E-03
444:	2.029302995652E-03
445:	2.031290670857E-03
446:	2.033329568803E-03
447:	2.035418292508E-03
448:	2.037558238953E-03
449:	2.039747545496E-03
450:	2.041986677796E-03
451:	2.044275868684E-03
452:	2.046615583822E-03
453:	2.049013040960E-03
454:	2.051468007267E-03
455:	2.053982578218E-03
456:	2.056559082121E-03
457:	2.059201709926E-03
458:	2.061906969175E-03
459:	2.064679982141E-03
460:	2.067520981655E-03
461:	2.070426708087E-03
462:	2.073398092762E-03
463:	2.076425589621E-03
464:	2.079514553770E-03
465:	2.082657767460E-03
466:	2.085854299366E-03
467:	2.089102752507E-03
468:	2.092399634421E-03
469:	2.095739357173E-03
470:	2.099124016240E-03
471:	2.102548023686E-03
472:	2.106007421389E-03
473:	2.109502675012E-03
474:	2.113029127941E-03
475:	2.116580493748E-03
476:	2.120151882991E-03
477:	2.123739337549E-03
478:	2.127340296283E-03
479:	2.130949171260E-03
480:	2.134562935680E-03
481:	2.138178562745E-03
482:	2.141793724149E-03
483:	2.145404694602E-03
484:	2.149007283151E-03
485:	2.152605215088E-03
486:	2.156191272661E-03
487:	2.159761730582E-03
488:	2.163317753002E-03
489:	2.166854450479E-03
490:	2.170365769416E-03
491:	2.173851011321E-03
492:	2.177301328629E-03
493:	2.180718118325E-03
494:	2.184093464166E-03
495:	2.187423873693E-03
496:	2.190704457462E-03
497:	2.193931955844E-03
498:	2.197104040533E-03
499:	2.200216054916E-03
500:	2.203264972195E-03
501:	2.206254051998E-03
502:	2.209176542237E-03
503:	2.212037099525E-03
504:	2.214832697064E-03
505:	2.217567991465E-03
506:	2.220238558948E-03
507:	2.222849056125E-03
508:	2.225400414318E-03
509:	2.227894729003E-03
510:	2.230332233012E-03
511:	2.232713624835E-03
512:	2.235043328255E-03
513:	2.237322041765E-03
514:	2.239551628008E-03
515:	2.241732785478E-03
516:	2.243866445497E-03
517:	2.245957497507E-03
518:	2.248004544526E-03
519:	2.250012243167E-03
520:	2.251981059089E-03
521:	2.253915881738E-03
522:	2.255812054500E-03
523:	2.257676096633E-03
524:	2.259508240968E-03
525:	2.261311281472E-03
526:	2.263085218146E-03
527:	2.264830749482E-03
528:	2.266553696245E-03
529:	2.268251730129E-03
530:	2.269928576425E-03
531:	2.271582372487E-03
532:	2.273216145113E-03
533:	2.274831524119E-03
534:	2.276432001963E-03
535:	2.278015017509E-03
536:	2.279582899064E-03
537:	2.281141001731E-03
538:	2.282684668899E-03
539:	2.284220885485E-03
540:	2.285747323185E-03
541:	2.287269337103E-03
542:	2.288781804964E-03
543:	2.290292410180E-03
544:	2.291798591614E-03
545:	2.293305704370E-03
546:	2.294810488820E-03
547:	2.296315971762E-03
548:	2.297822153196E-03
549:	2.299332292750E-03
550:	2.300850115716E-03
551:	2.302370732650E-03
552:	2.303897868842E-03
553:	2.305431524292E-03
554:	2.306973561645E-03
555:	2.308523980901E-03
556:	2.310083713382E-03
557:	2.311655785888E-03
558:	2.313234843314E-03
559:	2.314825775102E-03
560:	2.316428115591E-03
561:	2.318036509678E-03
562:	2.319660270587E-03
563:	2.321294276044E-03
564:	2.322939690202E-03
565:	2.324598608539E-03
566:	2.326269634068E-03
567:	2.327955793589E-03
568:	2.329651964828E-03
569:	2.331363270059E-03
570:	2.333090873435E-03
571:	2.334835706279E-03
572:	2.336596604437E-03
573:	2.338376129046E-03
574:	2.340173581615E-03
575:	2.341994550079E-03
576:	2.343832515180E-03
577:	2.345696790144E-03
578:	2.347585512325E-03
579:	2.349496353418E-03
580:	2.351436996832E-03
581:	2.353407209739E-03
582:	2.355406992137E-03
583:	2.357443561777E-03
584:	2.359518548474E-03
585:	2.361633116379E-03
586:	2.363796578720E-03
587:	2.366013359278E-03
588:	2.368287183344E-03
589:	2.370625967160E-03
590:	2.373029012233E-03
591:	2.375493524596E-03
592:	2.378026721999E-03
593:	2.380637917668E-03
594:	2.383308485150E-03
595:	2.386065432802E-03
596:	2.388881053776E-03
597:	2.391732763499E-03
598:	2.394620329142E-03
599:	2.397543517873E-03
600:	2.400500699878E-03
601:	2.403496764600E-03
602:	2.406528452411E-03
603:	2.409590873867E-03
604:	2.412692876533E-03
605:	2.415832830593E-03
606:	2.419004682451E-03
607:	2.422214485705E-03
608:	2.425460144877E-03
609:	2.428741194308E-03
610:	2.432058565319E-03
611:	2.435409231111E-03
612:	2.438796451315E-03
613:	2.442221390083E-03
614:	2.445677993819E-03
615:	2.449171617627E-03
616:	2.452697837725E-03
617:	2.456258051097E-03
618:	2.459852956235E-03
619:	2.463481621817E-03
620:	2.467143349349E-03
621:	2.470836741850E-03
622:	2.474562497810E-03
623:	2.478315727785E-03
624:	2.482106210664E-03
625:	2.485920209438E-03
626:	2.489762846380E-03
627:	2.493632491678E-03
628:	2.497531007975E-03
629:	2.501452341676E-03
630:	2.505397889763E-03
631:	2.509369980544E-03
632:	2.513362094760E-03
633:	2.517375629395E-03
634:	2.521409885958E-03
635:	2.525462768972E-03
636:	2.529534976929E-03
637:	2.533623250201E-03
638:	2.537731779739E-03
639:	2.541853114963E-03
640:	2.545990748331E-03
641:	2.550141653046E-03
642:	2.554308157414E-03
643:	2.558483742177E-03
644:	2.562676090747E-03
645:	2.566877752542E-03
646:	2.571087330580E-03
647:	2.575309481472E-03
648:	2.579537918791E-03
649:	2.583778230473E-03
650:	2.588022034615E-03
651:	2.592273522168E-03
652:	2.596532227471E-03
653:	2.600791631266E-03
654:	2.605058019981E-03
655:	2.609326737002E-03
656:	2.613597549498E-03
657:	2.617867197841E-03
658:	2.622137777507E-03
659:	2.626406261697E-03
660:	2.630671486259E-03
661:	2.634929260239E-03
662:	2.639184240252E-03
663:	2.643430372700E-03
664:	2.647668123245E-03
665:	2.651898656040E-03
666:	2.656117081642E-03
667:	2.660326194018E-03
668:	2.664526924491E-03
669:	2.668716013432E-03
670:	2.672892296687E-03
671:	2.677059965208E-03
672:	2.681220648810E-03
673:	2.685371553525E-03
674:	2.689518034458E-03
675:	2.693657996133E-03
676:	2.697797492146E-03
677:	2.701938617975E-03
678:	2.706085564569E-03
679:	2.710239263251E-03
680:	2.714404836297E-03
681:	2.718589268625E-03
682:	2.722801640630E-03
683:	2.727050799876E-03
684:	2.731350017712E-03
685:	2.735695336014E-03
686:	2.740086754784E-03
687:	2.744498662651E-03
688:	2.748920349404E-03
689:	2.753335982561E-03
690:	2.757738577202E-03
691:	2.762118820101E-03
692:	2.766471588984E-03
693:	2.770791994408E-03
694:	2.775074914098E-03
695:	2.779317088425E-03
696:	2.783515490592E-03
697:	2.787663368508E-03
698:	2.791762817651E-03
699:	2.795809879899E-03
700:	2.799799432978E-03
701:	2.803732641041E-03
702:	2.807602053508E-03
703:	2.811410231516E-03
704:	2.815154613927E-03
705:	2.818833105266E-03
706:	2.822440350428E-03
707:	2.825979143381E-03
708:	2.829447854310E-03
709:	2.832844853401E-03
710:	2.836172468960E-03
711:	2.839428372681E-03
712:	2.842610701919E-03
713:	2.845721552148E-03
714:	2.848758827895E-03
715:	2.851725323126E-03
716:	2.854618011042E-03
717:	2.857440849766E-03
718:	2.860189182684E-03
719:	2.862867666408E-03
720:	2.865473739803E-03
721:	2.868010429665E-03
722:	2.870477503166E-03
723:	2.872874261811E-03
724:	2.875205595046E-03
725:	2.877463586628E-03
726:	2.879659878090E-03
727:	2.881787018850E-03
728:	2.883849898353E-03
729:	2.885849913582E-03
730:	2.887788461521E-03
731:	2.889666706324E-03
732:	2.891484880820E-03
733:	2.893249271438E-03
734:	2.894958946854E-03
735:	2.896618796512E-03
736:	2.898233477026E-03
737:	2.899801824242E-03
738:	2.901333849877E-03
739:	2.902831649408E-03
740:	2.904299646616E-03
741:	2.905744826421E-03
742:	2.907172543928E-03
743:	2.908588387072E-03
744:	2.910005161539E-03
745:	2.911426126957E-03
746:	2.912860829383E-03
747:	2.914321841672E-03
748:	2.915816148743E-03
749:	2.917360747233E-03
750:	2.918970305473E-03
751:	2.920654136688E-03
752:	2.922395709902E-03
753:	2.924170112237E-03
754:	2.925971290097E-03
755:	2.927783643827E-03
756:	2.929611597210E-03
757:	2.931449562311E-03
758:	2.933291019872E-03
759:	2.935137366876E-03
760:	2.936986740679E-03
761:	2.938831225038E-03
762:	2.940677572042E-03
763:	2.942518098280E-03
764:	2.944351872429E-03
765:	2.946183085442E-03
766:	2.948005450889E-03
767:	2.949820132926E-03
768:	2.951628062874E-03
769:	2.953427145258E-03
770:	2.955219009891E-03
771:	2.956995740533E-03
772:	2.958758035675E-03
773:	2.960501238704E-03
774:	2.962230239064E-03
775:	2.963942708448E-03
776:	2.965632127598E-03
777:	2.967307344079E-03
778:	2.968966029584E-03
779:	2.970604458824E-03
780:	2.972226124257E-03
781:	2.973825437948E-03
782:	2.975390292704E-03
783:	2.976929070428E-03
784:	2.978433156386E-03
785:	2.979901619256E-03
786:	2.981330268085E-03
787:	2.982723759487E-03
788:	2.984068822116E-03
789:	2.985371509567E-03
790:	2.986632054672E-03
791:	2.987845102325E-03
792:	2.989006461576E-03
793:	2.990116132423E-03
794:	2.991174580529E-03
795:	2.992181805894E-03
796:	2.993131754920E-03
797:	2.994024194777E-03
798:	2.994861453772E-03
799:	2.995640737936E-03
800:	2.996365539730E-03
801:	2.997031901032E-03
802:	2.997645642608E-03
803:	2.998198848218E-03
804:	2.998690819368E-03
805:	2.999124350026E-03
806:	2.999500837177E-03
807:	2.999843331054E-03
808:	3.000138327479E-03
809:	3.000373253599E-03
810:	3.000550670549E-03
811:	3.000666853040E-03
812:	3.000727156177E-03
813:	3.000722732395E-03
814:	3.000665921718E-03
815:	3.000548342243E-03
816:	3.000386990607E-03
817:	3.000182798132E-03
818:	2.999935066327E-03
819:	2.999637508765E-03
820:	2.999293850735E-03
821:	2.998905722052E-03
822:	2.998468931764E-03
823:	2.997987205163E-03
824:	2.997463103384E-03
825:	2.996896859258E-03
826:	2.996298018843E-03
827:	2.995665417984E-03
828:	2.994998358190E-03
829:	2.994294511154E-03
830:	2.993556670845E-03
831:	2.992774127051E-03
832:	2.991962479427E-03
833:	2.991109853610E-03
834:	2.990220906213E-03
835:	2.989298896864E-03
836:	2.988336374983E-03
837:	2.987337531522E-03
838:	2.986296080053E-03
839:	2.985213417560E-03
840:	2.984081394970E-03
841:	2.982910489663E-03
842:	2.981690224260E-03
843:	2.980419201776E-03
844:	2.979104639962E-03
845:	2.977737458423E-03
846:	2.976322080940E-03
847:	2.974855015054E-03
848:	2.973335795105E-03
849:	2.971768146381E-03
850:	2.970148110762E-03
851:	2.968481509015E-03
852:	2.966759959236E-03
853:	2.964998362586E-03
854:	2.963191363961E-03
855:	2.961338032037E-03
856:	2.959449309856E-03
857:	2.957517979667E-03
858:	2.955551026389E-03
859:	2.953553572297E-03
860:	2.951530739665E-03
861:	2.949479967356E-03
862:	2.947411499918E-03
863:	2.945331158116E-03
864:	2.943242900074E-03
865:	2.941151382402E-03
866:	2.939058700576E-03
867:	2.936963224784E-03
868:	2.934872405604E-03
869:	2.932788571343E-03
870:	2.930711023510E-03
871:	2.928644418716E-03
872:	2.926585031673E-03
873:	2.924541477114E-03
874:	2.922516316175E-03
875:	2.920508151874E-03
876:	2.918518381193E-03
877:	2.916545141488E-03
878:	2.914590528235E-03
879:	2.912650816143E-03
880:	2.910731593147E-03
881:	2.908836351708E-03
882:	2.906959736720E-03
883:	2.905101748183E-03
884:	2.903269138187E-03
885:	2.901458879933E-03
886:	2.899678889662E-03
887:	2.897924277931E-03
888:	2.896187826991E-03
889:	2.894475823268E-03
890:	2.892785239965E-03
891:	2.891114680097E-03
892:	2.889462979510E-03
893:	2.887825248763E-03
894:	2.886205911636E-03
895:	2.884597983211E-03
896:	2.883007517084E-03
897:	2.881429158151E-03
898:	2.879863372073E-03
899:	2.878309926018E-03
900:	2.876768819988E-03
901:	2.875236794353E-03
902:	2.873715013266E-03
903:	2.872207667679E-03
904:	2.870703814551E-03
905:	2.869210438803E-03
906:	2.867727074772E-03
907:	2.866252092645E-03
908:	2.864780835807E-03
909:	2.863324945793E-03
910:	2.861873712391E-03
911:	2.860432490706E-03
912:	2.859000116587E-03
913:	2.857578219846E-03
914:	2.856164472178E-03
915:	2.854760270566E-03
916:	2.853375626728E-03
917:	2.852001227438E-03
918:	2.850644756109E-03
919:	2.849312033504E-03
920:	2.848001662642E-03
921:	2.846715506166E-03
922:	2.845458220690E-03
923:	2.844227943569E-03
924:	2.843030262738E-03
925:	2.841868437827E-03
926:	2.840748289600E-03
927:	2.839672844857E-03
928:	2.838645596057E-03
929:	2.837678650394E-03
930:	2.836789237335E-03
931:	2.835976425558E-03
932:	2.835270948708E-03
933:	2.834686310962E-03
934:	2.834207145497E-03
935:	2.833817387000E-03
936:	2.833501901478E-03
937:	2.833247417584E-03
938:	2.833045087755E-03
939:	2.832896076143E-03
940:	2.832790603861E-03
941:	2.832724945620E-03
942:	2.832704456523E-03
943:	2.832725178450E-03
944:	2.832789439708E-03
945:	2.832891885191E-03
946:	2.833041362464E-03
947:	2.833231585100E-03
948:	2.833463484421E-03
949:	2.833743812516E-03
950:	2.834063721821E-03
951:	2.834435319528E-03
952:	2.834844402969E-03
953:	2.835302846506E-03
954:	2.835806459188E-03
955:	2.836357569322E-03
956:	2.836955478415E-03
957:	2.837598789483E-03
958:	2.838292159140E-03
959:	2.839033724740E-03
960:	2.839824417606E-03
961:	2.840665169060E-03
962:	2.841555746272E-03
963:	2.842498710379E-03
964:	2.843492198735E-03
965:	2.844538772479E-03
966:	2.845641458407E-03
967:	2.846798859537E-03
968:	2.848014235497E-03
969:	2.849286654964E-03
970:	2.850617282093E-03
971:	2.852010307834E-03
972:	2.853462239727E-03
973:	2.854973543435E-03
974:	2.856550738215E-03
975:	2.858184743673E-03
976:	2.859885571525E-03
977:	2.861643675715E-03
978:	2.863465575501E-03
979:	2.865350106731E-03
980:	2.867292845622E-03
981:	2.869294257835E-03
982:	2.871358068660E-03
983:	2.873478690162E-03
984:	2.875651931390E-03
985:	2.877884311602E-03
986:	2.880169544369E-03
987:	2.882506698370E-03
988:	2.884899731725E-03
989:	2.887341426685E-03
990:	2.889835741371E-03
991:	2.892378484830E-03
992:	2.894970355555E-03
993:	2.897610887885E-03
994:	2.900297055021E-03
995:	2.903031650931E-03
996:	2.905814209953E-03
997:	2.908642170951E-03
998:	2.911513438448E-03
999:	2.914427546784E-03
1000:	2.917386824265E-03
1001:	2.920389873907E-03
1002:	2.923434367403E-03
1003:	2.926524262875E-03
1004:	2.929656300694E-03
1005:	2.932827686891E-03
1006:	2.936044475064E-03
1007:	2.939304336905E-03
1008:	2.942603779957E-03
1009:	2.945949090645E-03
1010:	2.949332818389E-03
1011:	2.952765673399E-03
1012:	2.956235548481E-03
1013:	2.959752688184E-03
1014:	2.963311271742E-03
1015:	2.966917585582E-03
1016:	2.970564644784E-03
1017:	2.974257105961E-03
1018:	2.977997530252E-03
1019:	2.981778699905E-03
1020:	2.985608065501E-03
1021:	2.989485627040E-03
1022:	2.993408124894E-03
1023:	2.997372765094E-03
1024:	3.001389326528E-03
1025:	3.005445934832E-03
1026:	3.009550971910E-03
1027:	3.013700246811E-03
1028:	3.017891664058E-03
1029:	3.022128250450E-03
1030:	3.026405815035E-03
1031:	3.030724590644E-03
1032:	3.035084810108E-03
1033:	3.039482748136E-03
1034:	3.043918171898E-03
1035:	3.048391081393E-03
1036:	3.052897285670E-03
1037:	3.057436319068E-03
1038:	3.062006086111E-03
1039:	3.066608915105E-03
1040:	3.071238985285E-03
1041:	3.075896529481E-03
1042:	3.080581547692E-03
1043:	3.085289383307E-03
1044:	3.090021433309E-03
1045:	3.094773972407E-03
1046:	3.099548397586E-03
1047:	3.104341682047E-03
1048:	3.109153360128E-03
1049:	3.113978076726E-03
1050:	3.118822816759E-03
1051:	3.123681526631E-03
1052:	3.128550248221E-03
1053:	3.133433172479E-03
1054:	3.138327738270E-03
1055:	3.143234644085E-03
1056:	3.148144576699E-03
1057:	3.153067314997E-03
1058:	3.157995175570E-03
1059:	3.162926994264E-03
1060:	3.167867194861E-03
1061:	3.172809258103E-03
1062:	3.177758073434E-03
1063:	3.182706190273E-03
1064:	3.187658265233E-03
1065:	3.192611504346E-03
1066:	3.197564044967E-03
1067:	3.202514257282E-03
1068:	3.207466797903E-03
1069:	3.212412586436E-03
1070:	3.217362565920E-03
